index,type_id_x,type_label_x,result_score_x,type_id_y,type_label_y,result_score_y,type_id_x,type_label_x,result_score_x,type_id_y,type_label_y,result_score_y,type_id,type_label,result_score
10248,2,0,0.00033691120916,2,1,0.917553901672,2,0,0.000152347507537,2,0,6.61289086565e-05,2,0,0.0886356309056
10249,2,0,0.000539486820344,2,1,0.871690750122,2,0,0.000482399598695,2,0,5.51446210011e-05,2,0,0.070855602622
10250,10,0,0.000787262280937,10,0,0.00315118464641,10,0,0.00510834157467,10,0,0.00125015340745,10,1,0.991342544556
10251,10,0,0.000953665294219,10,0,0.0226724427193,10,0,0.00089118356118,10,0,0.000100038909295,10,1,0.972616255283
10252,2,0,0.000624711974524,2,1,0.98331028223,2,0,0.000378231692594,2,0,9.04421249288e-05,2,0,0.0142482882366
10253,2,0,0.0016009977553,2,1,0.973380208015,2,0,0.00276593933813,2,0,8.57723935042e-05,2,0,0.0123650431633
10254,2,0,0.0031080332119,2,1,0.9519354105,2,0,0.000870656513143,2,0,8.25472088763e-05,2,0,0.0072154388763
10255,2,0,0.000757545582019,2,1,0.360324591398,2,0,0.000608834729064,2,0,0.00012920385052,2,0,0.468398451805
10256,10,0,0.000311453273753,10,0,0.868723332882,10,0,0.000161500822287,10,0,7.02824108885e-05,10,1,0.0390683561563
10257,2,0,0.000344853178831,2,1,0.957202494144,2,0,0.000318580365274,2,0,6.292375474e-05,2,0,0.0345238819718
10258,2,0,0.000743159791455,2,1,0.750545978546,2,0,0.00297356606461,2,0,7.62961280998e-05,2,0,0.175999492407
10259,10,0,0.00120448379312,10,0,0.00815973244607,10,0,0.00455006258562,10,0,0.000265074311756,10,1,0.92640966177
10260,10,0,0.0163325872272,10,0,0.235803514719,10,0,0.0105250729248,10,0,0.00118653092068,10,1,0.593571722507
10261,10,0,0.00152033183258,10,0,0.0186667237431,10,0,0.177349984646,10,0,0.00129597971682,10,1,0.85517770052
10262,2,0,0.00304734101519,2,1,0.744295537472,2,0,0.153344422579,2,0,0.00111892411951,2,0,0.0997050628066
10263,2,0,0.00134073663503,2,1,0.662697196007,2,0,0.0380283854902,2,0,0.000598123879172,2,0,0.467842876911
10264,2,0,0.000261236156803,2,1,0.674112737179,2,0,0.00013562006643,2,0,0.00014035103959,2,0,0.349669992924
10265,2,0,0.000225953452173,2,1,0.959935128689,2,0,0.000200695285457,2,0,8.2954786194e-05,2,0,0.0147290145978
10266,10,0,0.00736290821806,10,0,0.00439616246149,10,0,0.00670497771353,10,0,0.00991061422974,10,1,0.99286544323
10267,10,0,0.00701195467263,10,0,0.0058600413613,10,0,0.0138110863045,10,0,0.00103990384378,10,1,0.635526299477
10268,10,0,0.0162119045854,10,0,0.00217644125223,10,0,0.00244517740794,10,0,0.0039458470419,10,1,0.946434080601
10269,2,0,0.000822857837193,2,1,0.627942621708,2,0,0.0183854959905,2,0,0.00297028687783,2,0,0.286408632994
10270,2,0,0.00302379881032,2,1,0.709275007248,2,0,0.0390248037875,2,0,0.00155234662816,2,0,0.230288684368
10271,10,0,0.000677552481648,10,0,0.00760830705985,10,0,0.000636638258584,10,0,0.000160979630891,10,1,0.983100652695
10272,10,0,0.00347181526013,10,0,0.313386142254,10,0,0.00615772372112,10,0,0.000561916385777,10,1,0.64613121748
10273,2,0,0.00555322878063,2,1,0.99345690012,2,0,0.000102793077531,2,0,0.000430111773312,2,0,0.00450164359063
10274,2,0,0.000521049660165,2,1,0.414854705334,2,0,0.031774636358,2,0,0.000176251865923,2,0,0.229972407222
10275,2,0,0.000920894264709,2,1,0.845015823841,2,0,0.23262809217,2,0,0.00134841550607,2,0,0.0410630442202
10276,2,0,0.000852377328556,2,1,0.97569590807,2,0,0.0353501774371,2,0,0.00047174107749,2,0,0.0168359056115
10277,10,0,0.000466659636004,10,0,0.285928249359,10,0,0.00652652978897,10,0,0.000526163552422,10,1,0.457857906818
10278,10,0,0.0034769566264,10,0,0.0148493209854,10,0,0.00319852819666,10,0,0.0130308987573,10,1,0.907432258129
10279,10,0,0.00170079700183,10,0,0.0041799210012,10,0,0.0227863956243,10,0,0.00167982408311,10,1,0.95493221283
10280,10,0,0.00145159324165,10,0,0.00459960801527,10,0,0.123031951487,10,0,0.00130283972248,10,1,0.961445569992
