test-merror-mean,test-merror-std,train-merror-mean,train-merror-std,nb,bst_nb,bst_merror
0.1352574,0.00514121260405,0.0596004,0.001167308631,143,4124,0.1239286
0.1352574,0.00490923328433,0.059403,0.00103361153244,144,4124,0.1239286
0.135553,0.00492507279134,0.0589844,0.00122784438753,145,4124,0.1239286
0.1353558,0.00518245059407,0.0587382,0.00114831257069,146,4124,0.1239286
0.1352572,0.00523070356262,0.058344,0.00112316214324,147,4124,0.1239286
0.1351588,0.00507284257197,0.058295,0.00110446348966,148,4124,0.1239286
0.1352574,0.00537855417747,0.0582704,0.00115244897501,149,4124,0.1239286
0.134765,0.00537312538473,0.058147,0.00131035735584,150,4124,0.1239286
0.1347648,0.00529777641657,0.0580484,0.00133174661254,151,4124,0.1239286
0.134962,0.00554236927676,0.0576542,0.00134478256979,152,4124,0.1239286
0.134568,0.00538752291874,0.0574082,0.0013489836767,153,4124,0.1239286
0.1345678,0.00523345680789,0.0573094,0.00138913895633,154,4124,0.1239286
0.1346664,0.00525409149521,0.057334,0.00135811737343,155,4124,0.1239286
0.1348634,0.00524091811041,0.0570142,0.00136562811922,156,4124,0.1239286
0.134765,0.00538220122255,0.0567186,0.00121390734408,157,4124,0.1239286
0.134765,0.00530176050006,0.0566202,0.00126737672379,158,4124,0.1239286
0.1348634,0.00530808193607,0.056423,0.00123098074721,159,4124,0.1239286
0.134765,0.00530176050006,0.0563494,0.00125557900588,160,4124,0.1239286
0.134765,0.00521596637259,0.0562012,0.0010026974419,161,4124,0.1239286
0.1347648,0.00534612926892,0.056029,0.00106575850923,162,4124,0.1239286
0.134568,0.00540816149907,0.055832,0.0012627330676,163,4124,0.1239286
0.1344696,0.00544899640668,0.0554382,0.00141870228025,164,4124,0.1239286
0.134371,0.00558425758718,0.05529,0.00129259305274,165,4124,0.1239286
0.134371,0.00580556174715,0.0550192,0.00130725826064,166,4124,0.1239286
0.1340752,0.0060023424894,0.0550684,0.00138823450469,167,4124,0.1239286
0.1342724,0.00589830275927,0.0546992,0.00136361906704,168,4124,0.1239286
0.1339768,0.00613480038469,0.0546254,0.00127237488186,169,4124,0.1239286
0.1339768,0.00625889509099,0.0545268,0.00125001302393,170,4124,0.1239286
0.1339768,0.00625889509099,0.0543298,0.00120116749873,171,4124,0.1239286
0.1338784,0.00634641242278,0.0541324,0.00121166820541,172,4124,0.1239286
0.1337798,0.0062797133183,0.0540834,0.00120858621538,173,4124,0.1239286
0.1337798,0.00634893589194,0.0538126,0.00123489507247,174,4124,0.1239286
0.134174,0.00593195930532,0.0535168,0.00107894455835,175,4124,0.1239286
0.1336814,0.00598007122366,0.0535418,0.00106734163228,176,4124,0.1239286
0.1336814,0.00603654025415,0.0532464,0.00107402338894,177,4124,0.1239286
0.133583,0.00608272609937,0.0530736,0.00109229787146,178,4124,0.1239286
0.1334844,0.00619015956499,0.052901,0.00121954466913,179,4124,0.1239286
0.1334842,0.00602441805986,0.0528274,0.001164395225,180,4124,0.1239286
0.1331886,0.00633483592842,0.0526304,0.00109370134863,181,4124,0.1239286
0.1332872,0.00622677603259,0.052384,0.0011156764764,182,4124,0.1239286
0.133386,0.00617730514059,0.0521378,0.00121725188848,183,4124,0.1239286
0.1331888,0.00609933197654,0.0519654,0.00125069222433,184,4124,0.1239286
0.1329918,0.00632081321983,0.051719,0.00111154091243,185,4124,0.1239286
0.1329918,0.00625916056353,0.051719,0.00106988354506,186,4124,0.1239286
0.1328934,0.00636950178899,0.0515468,0.00109660811596,187,4124,0.1239286
0.1325978,0.00656409806142,0.0514726,0.00110897152353,188,4124,0.1239286
0.1325976,0.00636126108881,0.0511526,0.00107703307284,189,4124,0.1239286
0.1325976,0.00636126108881,0.0509802,0.000959013951932,190,4124,0.1239286
0.132499,0.00662731740601,0.0507586,0.00108193763221,191,4124,0.1239286
0.132499,0.00647788323451,0.0505862,0.000975417736152,192,4124,0.1239286
0.132696,0.00623863780003,0.0502908,0.00091527053924,193,4124,0.1239286
0.1325974,0.00633730411453,0.0504136,0.0010219010911,194,4124,0.1239286
0.1327946,0.00612222543198,0.0502906,0.000905418267984,195,4124,0.1239286
0.1324992,0.00625109095758,0.0500688,0.000870928561938,196,4124,0.1239286
0.1323022,0.00612227821648,0.0498476,0.000996707700382,197,4124,0.1239286
0.1324006,0.00597657703372,0.0496502,0.000984495688157,198,4124,0.1239286
0.1324006,0.00597657703372,0.0493548,0.00102347767929,199,4124,0.1239286
0.132696,0.00641641862724,0.0493548,0.00105524071188,200,4124,0.1239286
0.132499,0.00606134457031,0.0490594,0.00109286753086,201,4124,0.1239286
0.132302,0.00609859921621,0.04901,0.00108563198184,202,4124,0.1239286
0.1324006,0.00610416155094,0.0487884,0.000945875382913,203,4124,0.1239286
0.1324006,0.00610416155094,0.0484926,0.000889777410367,204,4124,0.1239286
0.132499,0.00606134457031,0.0483448,0.000859039091078,205,4124,0.1239286
0.1324006,0.00591827010536,0.0481726,0.000815115844528,206,4124,0.1239286
0.1324006,0.00612794081564,0.048025,0.000888438405293,207,4124,0.1239286
0.1326958,0.00585359552412,0.0478034,0.000814910694494,208,4124,0.1239286
0.132302,0.00595242175925,0.0477046,0.000708481926375,209,4124,0.1239286
0.1324004,0.00588548796957,0.0475816,0.00075403145823,210,4124,0.1239286
0.132499,0.00582431959975,0.0475076,0.000844705534491,211,4124,0.1239286
0.132302,0.00592793846122,0.0474584,0.000887453345253,212,4124,0.1239286
0.1324004,0.00588548796957,0.047286,0.000828609196184,213,4124,0.1239286
0.1325976,0.00600034867654,0.0470644,0.000785239988793,214,4124,0.1239286
0.132499,0.00584928717025,0.0470152,0.000686293931199,215,4124,0.1239286
0.132499,0.00584928717025,0.046818,0.000741557280323,216,4124,0.1239286
0.132499,0.00584928717025,0.0465964,0.000834833300725,217,4124,0.1239286
0.1325976,0.00602458677753,0.0465964,0.00067401204737,218,4124,0.1239286
0.1324992,0.005917577964,0.0465226,0.000654983541778,219,4124,0.1239286
0.1324992,0.005917577964,0.0463254,0.000686128442786,220,4124,0.1239286
0.132499,0.00597363259667,0.046227,0.000708869804689,221,4124,0.1239286
0.132302,0.00590427231757,0.0460546,0.000624276413138,222,4124,0.1239286
0.1322036,0.00594496023872,0.0458574,0.000597224446921,223,4124,0.1239286
0.132302,0.00583822257198,0.0456358,0.000645805977055,224,4124,0.1239286
0.132499,0.00571601655001,0.0455374,0.000761503670379,225,4124,0.1239286
0.1327948,0.0057302781224,0.0454144,0.000834000623501,226,4124,0.1239286
0.1327946,0.00579775444806,0.045316,0.000670996274207,227,4124,0.1239286
0.1326962,0.00549770295305,0.0450696,0.000735702004891,228,4124,0.1239286
0.1326962,0.00549770295305,0.0450696,0.000780041434797,229,4124,0.1239286
0.1327948,0.005524378966,0.044897,0.000733698303119,230,4124,0.1239286
0.1325976,0.00556595862723,0.044823,0.000705802238591,231,4124,0.1239286
0.132696,0.0056472424067,0.0447246,0.000773459397771,232,4124,0.1239286
0.1328934,0.00569602466989,0.0445276,0.000717603400215,233,4124,0.1239286
0.132499,0.00558951908486,0.044232,0.000570054383371,234,4124,0.1239286
0.1325976,0.00548803478852,0.0441584,0.000762434154534,235,4124,0.1239286
0.1326962,0.00557916633199,0.044035,0.000924538154973,236,4124,0.1239286
0.1327948,0.0054916530626,0.043838,0.000994744992448,237,4124,0.1239286
0.1326962,0.00557916633199,0.0436658,0.000910720022839,238,4124,0.1239286
0.1328934,0.00546350724718,0.0436412,0.000968628597554,239,4124,0.1239286
0.1327948,0.00555321519122,0.0434198,0.000841740197448,240,4124,0.1239286
0.1329918,0.00545900999816,0.0432468,0.000923386679566,241,4124,0.1239286
0.1330904,0.00543606654117,0.0430498,0.000804593661422,242,4124,0.1239286
0.132992,0.00544236577235,0.0429514,0.000886420351752,243,4124,0.1239286
0.1328934,0.00546350724718,0.0427052,0.000865434549807,244,4124,0.1239286
0.1327948,0.0054916530626,0.0424836,0.000656241601851,245,4124,0.1239286
0.1326962,0.00557916633199,0.0423604,0.000701431279599,246,4124,0.1239286
0.1326962,0.00557916633199,0.042139,0.000720148040336,247,4124,0.1239286
0.1326962,0.00557916633199,0.0420156,0.000744779054485,248,4124,0.1239286
0.1326962,0.00557916633199,0.0418432,0.000569111728925,249,4124,0.1239286
0.1328932,0.00555053890717,0.041843,0.000640027186923,250,4124,0.1239286
0.1327948,0.00555321519122,0.0416462,0.00063998106222,251,4124,0.1239286
0.1327948,0.00555321519122,0.0414984,0.000562373043451,252,4124,0.1239286
0.1326962,0.00557916633199,0.0413012,0.000602081522719,253,4124,0.1239286
0.1326962,0.00557916633199,0.041252,0.00064771506081,254,4124,0.1239286
0.1328932,0.00555053890717,0.0411044,0.000640235456688,255,4124,0.1239286
0.1327946,0.00557824207435,0.0409568,0.000555144449671,256,4124,0.1239286
0.1328932,0.00527228991616,0.040661,0.000490242796989,257,4124,0.1239286
0.1325976,0.00539120166939,0.0406364,0.000475012673515,258,4124,0.1239286
0.1325978,0.00531069002673,0.0404638,0.000527188163752,259,4124,0.1239286
0.1325976,0.00539120166939,0.040464,0.000566305218058,260,4124,0.1239286
0.1327946,0.00530144729673,0.0404148,0.000565122429213,261,4124,0.1239286
0.1325976,0.00548803478852,0.0402672,0.000638650264229,262,4124,0.1239286
0.1327946,0.00536519235815,0.0400454,0.00079721003506,263,4124,0.1239286
0.1325978,0.00546260184894,0.0398974,0.000578671443913,264,4124,0.1239286
0.1324992,0.00548544151003,0.0397498,0.000796937488138,265,4124,0.1239286
0.1324992,0.00548544151003,0.039602,0.000924669887041,266,4124,0.1239286
0.132499,0.00558951908486,0.0395774,0.000827461805765,267,4124,0.1239286
0.1324006,0.00561869787762,0.0393556,0.000849380150463,268,4124,0.1239286
0.132499,0.00558951908486,0.0392572,0.000927241802336,269,4124,0.1239286
0.1324004,0.00569602466989,0.039208,0.00102414002949,270,4124,0.1239286
0.132499,0.00558951908486,0.0390604,0.0010114070595,271,4124,0.1239286
0.1324006,0.00561869787762,0.0388878,0.000893699815374,272,4124,0.1239286
0.132499,0.00558951908486,0.0387156,0.00103052949497,273,4124,0.1239286
0.1324992,0.00551950836216,0.0384938,0.00101820398742,274,4124,0.1239286
0.1324006,0.00555786112097,0.0384692,0.00093434563198,275,4124,0.1239286
0.1324006,0.00555786112097,0.0382968,0.000821752614842,276,4124,0.1239286
0.132302,0.00565465910555,0.0381736,0.00088940757811,277,4124,0.1239286
0.1324992,0.00551950836216,0.0380996,0.000827896998424,278,4124,0.1239286
0.1322036,0.00543582485369,0.0379028,0.00087357298493,279,4124,0.1239286
0.1322036,0.00543582485369,0.0379272,0.000961650747413,280,4124,0.1239286
0.1321052,0.00548836414244,0.0376564,0.000793026506493,281,4124,0.1239286
0.1321052,0.00542606628784,0.0375086,0.00066463692344,282,4124,0.1239286
0.1322036,0.00546381125589,0.0372374,0.00075057700471,283,4124,0.1239286
0.1322036,0.00546381125589,0.03709,0.000800669969463,284,4124,0.1239286
0.1323022,0.00536537869679,0.0368684,0.000849031825081,285,4124,0.1239286
0.1323022,0.00536537869679,0.036893,0.000808813451916,286,4124,0.1239286
0.1324006,0.00537163992092,0.0366466,0.000816025391762,287,4124,0.1239286
0.1324008,0.00551517453577,0.0364004,0.000830772796858,288,4124,0.1239286
0.132204,0.00532995058138,0.0364004,0.000819773529702,289,4124,0.1239286
0.1323024,0.00551786083913,0.0362526,0.000789162746206,290,4124,0.1239286
0.1324008,0.00551517453577,0.0361048,0.00080389461996,291,4124,0.1239286
0.1323022,0.00561271226414,0.0360802,0.000767673211725,292,4124,0.1239286
0.1323024,0.005328986793,0.0359326,0.000851403453129,293,4124,0.1239286
0.1322038,0.00542808295441,0.0357356,0.00083673713913,294,4124,0.1239286
0.132105,0.00574736972884,0.0356612,0.000872979129189,295,4124,0.1239286
0.1319082,0.00560169450791,0.035489,0.00102882651599,296,4124,0.1239286
0.131908,0.00583907341964,0.0354152,0.00114368551622,297,4124,0.1239286
0.131908,0.0057985215357,0.0353166,0.00106032704389,298,4124,0.1239286
0.1320068,0.0057363473535,0.0352428,0.0010195115301,299,4124,0.1239286
0.1319082,0.00555941138611,0.0349474,0.00100125533207,300,4124,0.1239286
0.1319082,0.00578166665936,0.034849,0.000969266320471,301,4124,0.1239286
0.1317112,0.00579348480278,0.0347748,0.00104370597392,302,4124,0.1239286
0.1316128,0.00560443600731,0.0346026,0.0010874177854,303,4124,0.1239286
0.1317114,0.0055629099795,0.0344546,0.00101366475721,304,4124,0.1239286
0.1315144,0.00570366354548,0.0344054,0.00104943615337,305,4124,0.1239286
0.1315144,0.00570366354548,0.0344052,0.000998785542547,306,4124,0.1239286
0.1317112,0.00592597841373,0.0342576,0.000988844699637,307,4124,0.1239286
0.1316128,0.00589117188342,0.0340854,0.000932008068635,308,4124,0.1239286
0.131613,0.00566457825438,0.0340362,0.000844422264036,309,4124,0.1239286
0.131613,0.00586743627149,0.0339132,0.000872645953408,310,4124,0.1239286
0.1315144,0.00590517903539,0.0337404,0.000897663767788,311,4124,0.1239286
0.1314158,0.00594104591465,0.0336666,0.000899662069891,312,4124,0.1239286
0.1315144,0.0059706201219,0.0336418,0.000964151315925,313,4124,0.1239286
0.1315144,0.0059706201219,0.033445,0.000958552450312,314,4124,0.1239286
0.1318098,0.00581866951803,0.0333218,0.000903095653848,315,4124,0.1239286
0.1317114,0.00583617321881,0.0331988,0.000899738939915,316,4124,0.1239286
0.1316128,0.00587576832082,0.0331742,0.000875994155232,317,4124,0.1239286
0.1316126,0.00596497411897,0.0329772,0.000957776675431,318,4124,0.1239286
0.131613,0.00586743627149,0.0327552,0.000887383209217,319,4124,0.1239286
0.1313172,0.00602470030458,0.0326076,0.000843302697731,320,4124,0.1239286
0.1313172,0.00602470030458,0.0325092,0.000820101798559,321,4124,0.1239286
0.1312188,0.00612819407003,0.03246,0.000753153105285,322,4124,0.1239286
0.1311202,0.00615803193886,0.0323368,0.000744896341782,323,4124,0.1239286
0.1312188,0.00612819407003,0.0322878,0.000836437062785,324,4124,0.1239286
0.1311202,0.00615803193886,0.0321644,0.000814091788437,325,4124,0.1239286
0.1312188,0.00612819407003,0.031967,0.000800219219964,326,4124,0.1239286
0.1311202,0.00608783503062,0.0317456,0.000689558873484,327,4124,0.1239286
0.1311202,0.00587716946838,0.0317456,0.000694074808648,328,4124,0.1239286
0.1311204,0.00586056767216,0.0316718,0.000748494061433,329,4124,0.1239286
0.1311204,0.00580226747401,0.031376,0.000739958647493,330,4124,0.1239286
0.1313172,0.00602574551072,0.031105,0.000889741985072,331,4124,0.1239286
0.1313172,0.00581174667032,0.031056,0.000814043733469,332,4124,0.1239286
0.1314158,0.00579354797684,0.0308836,0.000821971435027,333,4124,0.1239286
0.1314158,0.00579354797684,0.0307852,0.000805452767082,334,4124,0.1239286
0.1316128,0.00595785704427,0.0306374,0.000791657905916,335,4124,0.1239286
0.1315142,0.00597986044653,0.0304402,0.000895979553338,336,4124,0.1239286
0.1316126,0.00596708741682,0.0303912,0.000847423719281,337,4124,0.1239286
0.131317,0.00623064154,0.0302926,0.000734963019478,338,4124,0.1239286
0.1313172,0.00612845104084,0.0302678,0.000861604410388,339,4124,0.1239286
0.1315142,0.00578203809742,0.029923,0.000766902601378,340,4124,0.1239286
0.1313172,0.00581174667032,0.0298,0.000647066302631,341,4124,0.1239286
0.1311204,0.00586056767216,0.0298246,0.000715636388119,342,4124,0.1239286
0.1312188,0.00612922162758,0.0296524,0.000685293105175,343,4124,0.1239286
0.1313174,0.00582112616596,0.0295784,0.00086533128916,344,4124,0.1239286
0.131416,0.00578619280702,0.0293568,0.000883231657041,345,4124,0.1239286
0.1311204,0.00586164432903,0.0292828,0.000886179304656,346,4124,0.1239286
0.1308248,0.00618498622149,0.0291842,0.000877739004488,347,4124,0.1239286
0.1311204,0.00615112222607,0.0290364,0.000806953926814,348,4124,0.1239286
0.1311204,0.00615112222607,0.0288888,0.000826370957863,349,4124,0.1239286
0.1313174,0.00595270669864,0.0288396,0.000814599926344,350,4124,0.1239286
0.1310218,0.00618030062052,0.028741,0.000896929651645,351,4124,0.1239286
0.1311202,0.00608088287669,0.0285442,0.000818601099437,352,4124,0.1239286
0.1306276,0.00602384171771,0.0283716,0.000848293722716,353,4124,0.1239286
0.1306276,0.00602384171771,0.0283222,0.000827804662949,354,4124,0.1239286
0.1308248,0.00588724809737,0.0282484,0.000889830006237,355,4124,0.1239286
0.1306276,0.00593447910435,0.028076,0.000866710793748,356,4124,0.1239286
0.1306276,0.00593447910435,0.028076,0.000852718476404,357,4124,0.1239286
